stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000287820	9606.ENSP00000437955	PPARG	HIF1A	9606	0.854	0	0	0	0.067	0.071	0	0.845
9606.ENSP00000287820	9606.ENSP00000368880	PPARG	FOXO1	9606	0.856	0	0	0	0	0.054	0	0.854
9606.ENSP00000287820	9606.ENSP00000332973	PPARG	SMAD3	9606	0.95	0	0	0	0.086	0.512	0	0.897
9606.ENSP00000287820	9606.ENSP00000495360	PPARG	CTNNB1	9606	0.994	0	0	0	0.052	0.735	0	0.98
9606.ENSP00000288207	9606.ENSP00000314004	CCNB2	ANAPC2	9606	0.925	0	0	0	0.055	0.128	0.9	0.202
9606.ENSP00000288207	9606.ENSP00000348554	CCNB2	CDC16	9606	0.939	0	0	0	0.055	0.07	0.9	0.394
9606.ENSP00000288207	9606.ENSP00000348838	CCNB2	UBE2C	9606	0.968	0	0	0	0.861	0.072	0	0.774
9606.ENSP00000288207	9606.ENSP00000377536	CCNB2	PTTG1	9606	0.97	0	0	0	0.863	0	0	0.79
9606.ENSP00000288207	9606.ENSP00000362146	CCNB2	CDCA8	9606	0.974	0	0	0	0.754	0	0.4	0.838
9606.ENSP00000288207	9606.ENSP00000355922	CCNB2	CENPF	9606	0.974	0	0	0	0.828	0	0.4	0.767
9606.ENSP00000288207	9606.ENSP00000313950	CCNB2	AURKB	9606	0.99	0	0	0	0.844	0.094	0.4	0.901
9606.ENSP00000288207	9606.ENSP00000301633	CCNB2	BIRC5	9606	0.993	0	0	0	0.905	0.098	0.4	0.892
9606.ENSP00000288207	9606.ENSP00000300093	CCNB2	PLK1	9606	0.995	0	0	0	0.68	0.278	0.9	0.844
9606.ENSP00000288207	9606.ENSP00000361540	CCNB2	CDC20	9606	0.999	0	0	0	0.947	0.312	0.9	0.87
9606.ENSP00000290167	9606.ENSP00000418754	WNT4	PTK7	9606	0.791	0	0	0	0.064	0.133	0	0.763
9606.ENSP00000290167	9606.ENSP00000495360	WNT4	CTNNB1	9606	0.885	0	0	0	0	0.137	0	0.872
9606.ENSP00000290167	9606.ENSP00000294304	WNT4	LRP5	9606	0.941	0	0	0	0	0.095	0.65	0.83
9606.ENSP00000294304	9606.ENSP00000418754	LRP5	PTK7	9606	0.726	0	0	0	0.106	0.057	0	0.701
9606.ENSP00000294304	9606.ENSP00000495360	LRP5	CTNNB1	9606	0.992	0	0	0	0	0.325	0.72	0.964
9606.ENSP00000299084	9606.ENSP00000351015	SPRED1	NF1	9606	0.992	0	0	0	0.049	0.792	0.4	0.946
9606.ENSP00000300093	9606.ENSP00000339527	PLK1	FOXO3	9606	0.727	0	0	0	0.06	0.372	0	0.575
9606.ENSP00000300093	9606.ENSP00000389810	PLK1	DSN1	9606	0.73	0	0	0	0.172	0.087	0.5	0.369
9606.ENSP00000300093	9606.ENSP00000495360	PLK1	CTNNB1	9606	0.759	0	0	0	0.042	0.292	0	0.674
9606.ENSP00000300093	9606.ENSP00000348554	PLK1	CDC16	9606	0.792	0	0	0	0.073	0.222	0.5	0.492
9606.ENSP00000300093	9606.ENSP00000361021	PLK1	PTEN	9606	0.87	0	0	0	0.091	0.571	0	0.694
9606.ENSP00000300093	9606.ENSP00000354720	PLK1	SMC3	9606	0.915	0	0	0	0.11	0.641	0.5	0.533
9606.ENSP00000300093	9606.ENSP00000348838	PLK1	UBE2C	9606	0.927	0	0	0	0.61	0.052	0.4	0.712
9606.ENSP00000300093	9606.ENSP00000313950	PLK1	AURKB	9606	0.939	0	0	0	0.789	0.212	0.5	0.351
9606.ENSP00000300093	9606.ENSP00000377536	PLK1	PTTG1	9606	0.956	0	0	0	0.582	0	0.5	0.809
9606.ENSP00000300093	9606.ENSP00000355922	PLK1	CENPF	9606	0.973	0	0	0	0.508	0	0.8	0.748
9606.ENSP00000300093	9606.ENSP00000362146	PLK1	CDCA8	9606	0.974	0	0	0	0.645	0	0.5	0.866
9606.ENSP00000300093	9606.ENSP00000378295	PLK1	INCENP	9606	0.978	0	0	0	0.545	0.242	0.8	0.726
9606.ENSP00000300093	9606.ENSP00000301633	PLK1	BIRC5	9606	0.98	0	0	0	0.852	0	0.5	0.756
9606.ENSP00000300093	9606.ENSP00000361540	PLK1	CDC20	9606	0.999	0	0	0	0.951	0.994	0.8	0.91
9606.ENSP00000301633	9606.ENSP00000377536	BIRC5	PTTG1	9606	0.926	0	0	0	0.849	0	0	0.532
9606.ENSP00000301633	9606.ENSP00000355922	BIRC5	CENPF	9606	0.96	0	0	0	0.779	0	0	0.826
9606.ENSP00000301633	9606.ENSP00000348838	BIRC5	UBE2C	9606	0.992	0	0	0	0.956	0.091	0	0.819
9606.ENSP00000301633	9606.ENSP00000361540	BIRC5	CDC20	9606	0.995	0	0	0	0.954	0.045	0.5	0.811
9606.ENSP00000301633	9606.ENSP00000313950	BIRC5	AURKB	9606	0.999	0	0	0	0.764	0.944	0.8	0.996
9606.ENSP00000301633	9606.ENSP00000378295	BIRC5	INCENP	9606	0.999	0	0	0	0.573	0.928	0.8	0.994
9606.ENSP00000301633	9606.ENSP00000362146	BIRC5	CDCA8	9606	0.999	0	0	0	0.961	0.943	0.8	0.996
9606.ENSP00000304502	9606.ENSP00000368370	SIX2	WT1	9606	0.735	0	0	0	0.064	0.048	0	0.726
9606.ENSP00000310572	9606.ENSP00000373696	PSMC5	TRIP12	9606	0.887	0	0	0	0.08	0.818	0	0.382
9606.ENSP00000310572	9606.ENSP00000478771	PSMC5	UBB	9606	0.95	0	0	0	0.083	0.879	0.5	0.199
9606.ENSP00000310572	9606.ENSP00000388107	PSMC5	UBA52	9606	0.966	0	0	0	0.056	0.883	0.5	0.456
9606.ENSP00000310572	9606.ENSP00000441543	PSMC5	UBC	9606	0.967	0	0	0	0.069	0.92	0.5	0.217
9606.ENSP00000310572	9606.ENSP00000481029	PSMC5	PSMC3	9606	0.999	0	0	0.083	0.959	0.998	0.72	0.589
9606.ENSP00000313950	9606.ENSP00000354720	AURKB	SMC3	9606	0.726	0	0	0	0.138	0.073	0	0.685
9606.ENSP00000313950	9606.ENSP00000389810	AURKB	DSN1	9606	0.829	0	0	0	0.191	0	0	0.797
9606.ENSP00000313950	9606.ENSP00000355922	AURKB	CENPF	9606	0.925	0	0	0	0.559	0	0	0.838
9606.ENSP00000313950	9606.ENSP00000377536	AURKB	PTTG1	9606	0.949	0	0	0	0.608	0	0.5	0.76
9606.ENSP00000313950	9606.ENSP00000348838	AURKB	UBE2C	9606	0.955	0	0	0	0.766	0.053	0.4	0.704
9606.ENSP00000313950	9606.ENSP00000361540	AURKB	CDC20	9606	0.998	0	0	0	0.889	0.297	0.5	0.965
9606.ENSP00000313950	9606.ENSP00000378295	AURKB	INCENP	9606	0.999	0	0	0	0.469	0.996	0.8	0.999
9606.ENSP00000313950	9606.ENSP00000362146	AURKB	CDCA8	9606	0.999	0	0	0	0.779	0.897	0.8	0.998
9606.ENSP00000314004	9606.ENSP00000377536	ANAPC2	PTTG1	9606	0.851	0	0	0	0	0.51	0.65	0.202
9606.ENSP00000314004	9606.ENSP00000482063	ANAPC2	PCGF2	9606	0.906	0	0	0	0.049	0.091	0.9	0
9606.ENSP00000314004	9606.ENSP00000478771	ANAPC2	UBB	9606	0.948	0	0	0	0	0.9	0.5	0.052
9606.ENSP00000314004	9606.ENSP00000388107	ANAPC2	UBA52	9606	0.949	0	0	0	0	0.9	0.5	0.078
9606.ENSP00000314004	9606.ENSP00000441543	ANAPC2	UBC	9606	0.961	0	0	0	0	0.926	0.5	0.052
9606.ENSP00000314004	9606.ENSP00000437360	ANAPC2	ANAPC15	9606	0.998	0	0	0	0.056	0.976	0.9	0.262
9606.ENSP00000314004	9606.ENSP00000348838	ANAPC2	UBE2C	9606	0.998	0	0	0	0.055	0.982	0.9	0.21
9606.ENSP00000314004	9606.ENSP00000348554	ANAPC2	CDC16	9606	0.999	0	0	0	0.103	0.999	0.9	0.924
9606.ENSP00000314004	9606.ENSP00000361540	ANAPC2	CDC20	9606	0.999	0	0	0	0.075	0.999	0.8	0.817
9606.ENSP00000315190	9606.ENSP00000362680	ITGA3	SRC	9606	0.896	0	0	0	0.048	0.07	0.65	0.706
9606.ENSP00000315190	9606.ENSP00000346839	ITGA3	FN1	9606	0.999	0	0	0	0.099	0.292	0.9	0.99
9606.ENSP00000316357	9606.ENSP00000323588	USP9X	SOX2	9606	0.747	0	0	0	0.042	0.51	0	0.505
9606.ENSP00000316357	9606.ENSP00000373696	USP9X	TRIP12	9606	0.749	0	0	0	0.615	0	0	0.375
9606.ENSP00000316357	9606.ENSP00000381577	USP9X	USP34	9606	0.793	0	0	0	0.635	0.438	0	0.073
9606.ENSP00000316357	9606.ENSP00000339527	USP9X	FOXO3	9606	0.798	0	0	0	0.054	0	0	0.796
9606.ENSP00000316357	9606.ENSP00000441543	USP9X	UBC	9606	0.817	0	0	0	0.049	0.582	0.5	0.188
9606.ENSP00000316357	9606.ENSP00000495360	USP9X	CTNNB1	9606	0.88	0	0	0	0.055	0.822	0	0.348
9606.ENSP00000323527	9606.ENSP00000381577	MKLN1	USP34	9606	0.79	0	0	0	0.79	0	0	0
9606.ENSP00000323588	9606.ENSP00000383042	SOX2	KDM1A	9606	0.727	0	0	0	0.071	0.42	0	0.533
9606.ENSP00000323588	9606.ENSP00000361021	SOX2	PTEN	9606	0.743	0	0	0	0	0.045	0	0.741
9606.ENSP00000323588	9606.ENSP00000437955	SOX2	HIF1A	9606	0.758	0	0	0	0.051	0.095	0.4	0.585
9606.ENSP00000323588	9606.ENSP00000367203	SOX2	KDM6A	9606	0.79	0	0	0	0.051	0.43	0	0.642
9606.ENSP00000323588	9606.ENSP00000353401	SOX2	CUX1	9606	0.804	0	0	0	0	0.692	0	0.388
9606.ENSP00000323588	9606.ENSP00000332973	SOX2	SMAD3	9606	0.929	0	0	0	0	0.059	0.8	0.653
9606.ENSP00000323588	9606.ENSP00000495360	SOX2	CTNNB1	9606	0.991	0	0	0	0	0.627	0.5	0.957
9606.ENSP00000332973	9606.ENSP00000346839	SMAD3	FN1	9606	0.73	0	0	0	0.062	0.045	0	0.722
9606.ENSP00000332973	9606.ENSP00000379204	SMAD3	BMP7	9606	0.811	0	0	0	0	0.269	0	0.752
9606.ENSP00000332973	9606.ENSP00000419465	SMAD3	WWTR1	9606	0.881	0	0	0	0	0.25	0.8	0.274
9606.ENSP00000332973	9606.ENSP00000405004	SMAD3	ACVR1	9606	0.961	0	0	0	0.077	0.126	0.9	0.573
9606.ENSP00000332973	9606.ENSP00000437955	SMAD3	HIF1A	9606	0.975	0	0	0	0.044	0.784	0	0.888
9606.ENSP00000332973	9606.ENSP00000368880	SMAD3	FOXO1	9606	0.99	0	0	0	0.074	0.317	0.9	0.872
9606.ENSP00000332973	9606.ENSP00000339527	SMAD3	FOXO3	9606	0.995	0	0	0	0.06	0.634	0.9	0.896
9606.ENSP00000332973	9606.ENSP00000351905	SMAD3	TGFBR2	9606	0.998	0	0	0	0.166	0.091	0.9	0.985
9606.ENSP00000332973	9606.ENSP00000495360	SMAD3	CTNNB1	9606	0.999	0	0	0	0.074	0.768	0.8	0.98
9606.ENSP00000339527	9606.ENSP00000361021	FOXO3	PTEN	9606	0.853	0	0	0	0.061	0.099	0	0.84
9606.ENSP00000339527	9606.ENSP00000444198	FOXO3	CITED2	9606	0.933	0	0	0	0.056	0	0.9	0.355
9606.ENSP00000339527	9606.ENSP00000368880	FOXO3	FOXO1	9606	0.955	0	0	0	0.073	0	0.9	0.562
9606.ENSP00000339527	9606.ENSP00000437955	FOXO3	HIF1A	9606	0.997	0	0	0	0.049	0.311	0.4	0.995
9606.ENSP00000339527	9606.ENSP00000495360	FOXO3	CTNNB1	9606	0.998	0	0	0	0.049	0.546	0.36	0.993
9606.ENSP00000344666	9606.ENSP00000495360	NF2	CTNNB1	9606	0.889	0	0	0	0.055	0.095	0	0.881
9606.ENSP00000344666	9606.ENSP00000351015	NF2	NF1	9606	0.97	0	0	0	0.049	0	0	0.97
9606.ENSP00000346839	9606.ENSP00000351905	FN1	TGFBR2	9606	0.722	0	0	0	0.085	0	0	0.708
9606.ENSP00000346839	9606.ENSP00000379204	FN1	BMP7	9606	0.728	0	0	0	0.042	0	0	0.728
9606.ENSP00000346839	9606.ENSP00000495360	FN1	CTNNB1	9606	0.85	0	0	0	0.076	0.049	0	0.843
9606.ENSP00000346839	9606.ENSP00000362680	FN1	SRC	9606	0.945	0	0	0	0.042	0	0.4	0.912
9606.ENSP00000348554	9606.ENSP00000377536	CDC16	PTTG1	9606	0.806	0	0	0	0.043	0	0.65	0.47
9606.ENSP00000348554	9606.ENSP00000441543	CDC16	UBC	9606	0.9	0	0	0	0.042	0.806	0.5	0.051
9606.ENSP00000348554	9606.ENSP00000482063	CDC16	PCGF2	9606	0.9	0	0	0	0	0	0.9	0
9606.ENSP00000348554	9606.ENSP00000478771	CDC16	UBB	9606	0.902	0	0	0	0.062	0.806	0.5	0.051
9606.ENSP00000348554	9606.ENSP00000348838	CDC16	UBE2C	9606	0.992	0	0	0	0.1	0.827	0.9	0.59
9606.ENSP00000348554	9606.ENSP00000437360	CDC16	ANAPC15	9606	0.998	0	0	0	0	0.963	0.9	0.741
9606.ENSP00000348554	9606.ENSP00000361540	CDC16	CDC20	9606	0.999	0	0	0	0.085	0.999	0.8	0.871
9606.ENSP00000348838	9606.ENSP00000388107	UBE2C	UBA52	9606	0.765	0	0	0	0.122	0.397	0.5	0.217
9606.ENSP00000348838	9606.ENSP00000482063	UBE2C	PCGF2	9606	0.907	0	0	0	0.063	0.071	0.9	0.063
9606.ENSP00000348838	9606.ENSP00000478771	UBE2C	UBB	9606	0.926	0	0	0	0.055	0.827	0.5	0.201
9606.ENSP00000348838	9606.ENSP00000355922	UBE2C	CENPF	9606	0.94	0	0	0	0.769	0	0	0.753
9606.ENSP00000348838	9606.ENSP00000441543	UBE2C	UBC	9606	0.942	0	0	0	0.055	0.844	0.5	0.309
9606.ENSP00000348838	9606.ENSP00000362146	UBE2C	CDCA8	9606	0.966	0	0	0	0.902	0.068	0	0.66
9606.ENSP00000348838	9606.ENSP00000377536	UBE2C	PTTG1	9606	0.98	0	0	0	0.838	0	0.4	0.813
9606.ENSP00000348838	9606.ENSP00000437360	UBE2C	ANAPC15	9606	0.992	0	0	0	0.072	0.819	0.9	0.615
9606.ENSP00000348838	9606.ENSP00000361540	UBE2C	CDC20	9606	0.999	0	0	0	0.951	0.957	0.54	0.891
9606.ENSP00000351015	9606.ENSP00000361021	NF1	PTEN	9606	0.874	0	0	0	0.084	0.218	0	0.838
9606.ENSP00000351905	9606.ENSP00000495360	TGFBR2	CTNNB1	9606	0.802	0	0	0	0.092	0.334	0	0.698
9606.ENSP00000351905	9606.ENSP00000405004	TGFBR2	ACVR1	9606	0.81	0	0	0.083	0.161	0.259	0	0.706
9606.ENSP00000351905	9606.ENSP00000362680	TGFBR2	SRC	9606	0.854	0	0	0	0.083	0	0	0.848
9606.ENSP00000355922	9606.ENSP00000377536	CENPF	PTTG1	9606	0.827	0	0	0	0.574	0	0	0.611
9606.ENSP00000355922	9606.ENSP00000362146	CENPF	CDCA8	9606	0.962	0	0	0	0.854	0	0	0.75
9606.ENSP00000355922	9606.ENSP00000361540	CENPF	CDC20	9606	0.99	0	0	0	0.777	0	0.8	0.801
9606.ENSP00000357392	9606.ENSP00000393312	EFNA1	FGFR1	9606	0.741	0	0	0	0	0	0.65	0.292
9606.ENSP00000357392	9606.ENSP00000383053	EFNA1	EPHB2	9606	0.939	0	0	0	0.087	0.098	0.5	0.869
9606.ENSP00000361021	9606.ENSP00000441543	PTEN	UBC	9606	0.714	0	0	0	0.042	0.354	0.5	0.185
9606.ENSP00000361021	9606.ENSP00000437955	PTEN	HIF1A	9606	0.83	0	0	0	0.06	0	0	0.827
9606.ENSP00000361021	9606.ENSP00000362680	PTEN	SRC	9606	0.837	0	0	0	0	0.094	0	0.827
9606.ENSP00000361021	9606.ENSP00000368880	PTEN	FOXO1	9606	0.903	0	0	0	0.064	0.099	0	0.894
9606.ENSP00000361021	9606.ENSP00000495360	PTEN	CTNNB1	9606	0.943	0	0	0	0.069	0.527	0	0.881
9606.ENSP00000361540	9606.ENSP00000389810	CDC20	DSN1	9606	0.731	0	0	0	0.188	0.099	0.5	0.351
9606.ENSP00000361540	9606.ENSP00000441543	CDC20	UBC	9606	0.801	0	0	0	0	0.554	0.5	0.178
9606.ENSP00000361540	9606.ENSP00000378295	CDC20	INCENP	9606	0.964	0	0	0	0.441	0	0.8	0.705
9606.ENSP00000361540	9606.ENSP00000437360	CDC20	ANAPC15	9606	0.986	0	0	0	0.063	0.891	0.54	0.744
9606.ENSP00000361540	9606.ENSP00000362146	CDC20	CDCA8	9606	0.992	0	0	0	0.923	0.053	0.5	0.813
9606.ENSP00000361540	9606.ENSP00000377536	CDC20	PTTG1	9606	0.999	0	0	0	0.889	0.923	0.65	0.969
9606.ENSP00000362146	9606.ENSP00000377536	CDCA8	PTTG1	9606	0.893	0	0	0	0.679	0	0	0.682
9606.ENSP00000362146	9606.ENSP00000378295	CDCA8	INCENP	9606	0.999	0	0	0	0.531	0.9	0.8	0.999
9606.ENSP00000362680	9606.ENSP00000478771	SRC	UBB	9606	0.707	0	0	0	0	0.092	0.5	0.407
9606.ENSP00000362680	9606.ENSP00000383053	SRC	EPHB2	9606	0.871	0	0	0	0.067	0.565	0.5	0.443
9606.ENSP00000362680	9606.ENSP00000437955	SRC	HIF1A	9606	0.872	0	0	0	0	0.632	0	0.666
9606.ENSP00000362680	9606.ENSP00000428924	SRC	LYN	9606	0.989	0	0	0.065	0.049	0.709	0.9	0.646
9606.ENSP00000362680	9606.ENSP00000495360	SRC	CTNNB1	9606	0.999	0	0	0	0.042	0.539	0.9	0.986
9606.ENSP00000362717	9606.ENSP00000372170	LHX2	MSX1	9606	0.78	0	0	0	0.113	0.317	0	0.666
9606.ENSP00000362717	9606.ENSP00000444198	LHX2	CITED2	9606	0.895	0	0	0	0	0.292	0	0.858
9606.ENSP00000366306	9606.ENSP00000481675	SPRY2	SPRY1	9606	0.767	0	0	0.055	0.256	0.479	0.4	0.102
9606.ENSP00000367203	9606.ENSP00000383042	KDM6A	KDM1A	9606	0.82	0	0	0	0.074	0.075	0	0.807
9606.ENSP00000368370	9606.ENSP00000444198	WT1	CITED2	9606	0.711	0	0	0	0	0	0	0.711
9606.ENSP00000368880	9606.ENSP00000444198	FOXO1	CITED2	9606	0.816	0	0	0	0.049	0	0.75	0.29
9606.ENSP00000368880	9606.ENSP00000437955	FOXO1	HIF1A	9606	0.859	0	0	0	0	0.068	0.4	0.769
9606.ENSP00000368880	9606.ENSP00000495360	FOXO1	CTNNB1	9606	0.985	0	0	0	0	0.113	0	0.983
9606.ENSP00000373696	9606.ENSP00000381577	TRIP12	USP34	9606	0.723	0	0	0	0.674	0	0	0.185
9606.ENSP00000373696	9606.ENSP00000441543	TRIP12	UBC	9606	0.752	0	0	0	0.093	0.715	0	0.117
9606.ENSP00000376204	9606.ENSP00000381577	ASH1L	USP34	9606	0.822	0	0	0	0.768	0.045	0	0.259
9606.ENSP00000377265	9606.ENSP00000444198	TFAP2B	CITED2	9606	0.88	0	0	0	0	0.482	0.5	0.574
9606.ENSP00000377265	9606.ENSP00000501092	TFAP2B	TFAP2A	9606	0.968	0	0	0.053	0.24	0.695	0.8	0.401
9606.ENSP00000377536	9606.ENSP00000378295	PTTG1	INCENP	9606	0.719	0	0	0	0.204	0	0	0.662
9606.ENSP00000377536	9606.ENSP00000437360	PTTG1	ANAPC15	9606	0.749	0	0	0	0.067	0	0.5	0.507
9606.ENSP00000378295	9606.ENSP00000389810	INCENP	DSN1	9606	0.835	0	0	0	0.159	0.065	0	0.806
9606.ENSP00000379204	9606.ENSP00000495360	BMP7	CTNNB1	9606	0.723	0	0	0	0.048	0.051	0	0.718
9606.ENSP00000379204	9606.ENSP00000405004	BMP7	ACVR1	9606	0.999	0	0	0	0.049	0.574	0.9	0.995
9606.ENSP00000381577	9606.ENSP00000402515	USP34	SMG1	9606	0.722	0	0	0	0.722	0	0	0
9606.ENSP00000381577	9606.ENSP00000432016	USP34	H7C0V5_HUMAN	9606	0.74	0	0	0	0.678	0.046	0	0.22
9606.ENSP00000381577	9606.ENSP00000478771	USP34	UBB	9606	0.954	0	0	0	0.056	0.922	0.4	0.074
9606.ENSP00000381577	9606.ENSP00000388107	USP34	UBA52	9606	0.968	0	0	0	0.047	0.947	0.4	0.071
9606.ENSP00000381577	9606.ENSP00000441543	USP34	UBC	9606	0.982	0	0	0	0.062	0.969	0.4	0.074
9606.ENSP00000383042	9606.ENSP00000495360	KDM1A	CTNNB1	9606	0.839	0	0	0	0.049	0.292	0	0.78
9606.ENSP00000388107	9606.ENSP00000481029	UBA52	PSMC3	9606	0.934	0	0	0	0.075	0.856	0.5	0.132
9606.ENSP00000388107	9606.ENSP00000478771	UBA52	UBB	9606	0.999	0	0	0.056	0.417	0.983	0.9	0.172
9606.ENSP00000388107	9606.ENSP00000441543	UBA52	UBC	9606	0.999	0	0	0.049	0.41	0.99	0.9	0.149
9606.ENSP00000393312	9606.ENSP00000495360	FGFR1	CTNNB1	9606	0.947	0	0	0	0.088	0.777	0	0.762
9606.ENSP00000419465	9606.ENSP00000495360	WWTR1	CTNNB1	9606	0.817	0	0	0	0.063	0.512	0	0.633
9606.ENSP00000437360	9606.ENSP00000478771	ANAPC15	UBB	9606	0.897	0	0	0	0.055	0.8	0.5	0
9606.ENSP00000437360	9606.ENSP00000441543	ANAPC15	UBC	9606	0.897	0	0	0	0.055	0.8	0.5	0
9606.ENSP00000437360	9606.ENSP00000482063	ANAPC15	PCGF2	9606	0.9	0	0	0	0	0	0.9	0
9606.ENSP00000437955	9606.ENSP00000481029	HIF1A	PSMC3	9606	0.727	0	0	0	0.074	0.292	0.4	0.388
9606.ENSP00000437955	9606.ENSP00000444198	HIF1A	CITED2	9606	0.915	0	0	0	0.049	0	0.4	0.864
9606.ENSP00000437955	9606.ENSP00000441543	HIF1A	UBC	9606	0.95	0	0	0	0.062	0.878	0.5	0.231
9606.ENSP00000437955	9606.ENSP00000495360	HIF1A	CTNNB1	9606	0.998	0	0	0	0.26	0.785	0	0.989
9606.ENSP00000441543	9606.ENSP00000481029	UBC	PSMC3	9606	0.971	0	0	0	0.074	0.931	0.5	0.2
9606.ENSP00000441543	9606.ENSP00000478771	UBC	UBB	9606	0.998	0	0	0.047	0.779	0.9	0.9	0.481
9606.ENSP00000444198	9606.ENSP00000482063	CITED2	PCGF2	9606	0.741	0	0	0	0	0	0	0.741
9606.ENSP00000444198	9606.ENSP00000501092	CITED2	TFAP2A	9606	0.989	0	0	0	0	0.482	0.7	0.935
9606.ENSP00000478771	9606.ENSP00000495360	UBB	CTNNB1	9606	0.763	0	0	0	0.14	0.111	0.5	0.455
9606.ENSP00000478771	9606.ENSP00000481029	UBB	PSMC3	9606	0.959	0	0	0	0.085	0.896	0.5	0.239
9606.ENSP00000495360	9606.ENSP00000501092	CTNNB1	TFAP2A	9606	0.701	0	0	0	0.046	0.292	0	0.593
