gene	n_datasets_testable	n_datasets_fdr05	median_evidence_percentile	equal_dataset_mean_percentile	rank
CHRNB4	3	1	0.7083673469387755	0.6369666451920777	3201
RINL	4	1	0.7083552029951313	0.6062279136723967	3202
MCUB	2	1	0.7080126892096608	0.7080126892096608	3203
DARS2	4	1	0.7080083218753315	0.641276415419314	3204
CHPT1	4	1	0.7078935747937296	0.705575110363041	3205
DNAJC6	4	1	0.7077574388956756	0.6810433305175537	3206
AGER	4	1	0.7077524286706209	0.7350584427212723	3207
TMEM127	4	1	0.707640535239439	0.6073527832567261	3208
PNCK	3	1	0.7074947181140887	0.549926241142752	3209
DDX39A	4	1	0.7074300391601303	0.6748210179981303	3210
APLF	3	1	0.7073125532782328	0.656434092893131	3211
TRIM4	4	1	0.7073052722472828	0.71299098099657	3212
DZIP3	4	1	0.7071167700959845	0.7117781021962615	3213
AC240274.1	3	1	0.7070932732865234	0.5744124532905334	3214
AL023581.2	2	1	0.707012405245565	0.707012405245565	3215
GUCY1B3	2	1	0.7069360625907826	0.7069360625907826	3216
GVQW3	2	1	0.7068243206665248	0.7068243206665248	3217
TRIM46	4	1	0.7067583836052465	0.6661454579708461	3218
FAM161A	4	1	0.7067519895568799	0.6689361168330368	3219
SEPT7	3	1	0.70668959841046	0.5181632612756347	3220
NAGLU	4	1	0.7063075699699752	0.7191444866620567	3221
GPR153	4	1	0.7062345607912672	0.6714120013621342	3222
APOBEC3F	3	1	0.7061265334865275	0.6380668898553933	3223
STXBP1	4	1	0.706106288502268	0.6733964002976033	3224
C10orf91	2	1	0.7060296267166308	0.7060296267166308	3225
RP11-172H24.4	2	1	0.7060074133800883	0.7060074133800883	3226
SMS	4	1	0.7059859122408989	0.6680654309055527	3227
BMPR1A	4	1	0.7057000722805538	0.6554105184110057	3228
FKBP10	4	1	0.7056974132934168	0.6799515773880854	3229
TP63	4	1	0.7055573195794842	0.630556506828756	3230
NME4	4	1	0.7054441619164443	0.6140686381951073	3231
CELF3	2	1	0.7054078125524915	0.7054078125524915	3232
SLC22A18AS	4	1	0.7053570699457945	0.6521199826276036	3233
TGFB3	4	1	0.7051079272540405	0.6965581088997485	3234
RP11-422P24.11	2	1	0.7050810837659255	0.7050810837659255	3235
CTD-2227E11.1	2	1	0.7050703026846556	0.7050703026846556	3236
AC245060.5	2	1	0.7050468864399303	0.7050468864399303	3237
RTN3	4	1	0.7049472970470492	0.657633975963775	3238
TUBG2	4	1	0.7049147396399644	0.6660712280850456	3239
PGP	4	1	0.7049003827938078	0.6374952291496688	3240
RIOX2	2	1	0.7048465226080969	0.7048465226080969	3241
HSPA1B	4	1	0.7047717786535854	0.6714248344972049	3242
DTX3L	4	1	0.7047095751583554	0.6740803103166279	3243
LINC00621	2	1	0.7046011992057901	0.7046011992057901	3244
HSPA2	4	1	0.7045285828818836	0.6429449916453333	3245
MKLN1	4	1	0.7044835965095988	0.6067096398266802	3246
TLX1NB	2	1	0.7044759907513932	0.7044759907513932	3247
PLPP2	2	1	0.7044742629722476	0.7044742629722476	3248
HSP90B1	4	1	0.704453262405598	0.617418327184853	3249
R3HDM4	4	1	0.7044327849746364	0.6182496658353482	3250
KIAA1257	4	1	0.7044297095839476	0.6468614140368438	3251
TMEM181	4	1	0.7043681133385682	0.6919774735696483	3252
MANBA	4	1	0.7043370697169082	0.7605622287513811	3253
INHA	4	1	0.7043154120979322	0.6239981749102272	3254
YPEL5	4	1	0.7041172715199879	0.5486582859177046	3255
TFDP2	3	1	0.7040604193617431	0.7407642115469427	3256
SHLD1	2	1	0.7040480665462108	0.7040480665462108	3257
TMPRSS4	4	1	0.7039675022570344	0.7032735002728702	3258
AC015912.3	2	1	0.7039456668950539	0.7039456668950539	3259
SKA2	4	1	0.7039172341647664	0.6355113415856538	3260
NBPF10	4	1	0.7038365406991942	0.6326911287714794	3261
ZNF398	4	1	0.7037230723401452	0.5799457303384556	3262
ZC3H12A	4	1	0.7036400058476747	0.6700437416329282	3263
NFIB	4	1	0.7036220646509295	0.6503682098952355	3264
ZC3H11A	4	1	0.7035797609247134	0.6766304233436434	3265
SCRN1	4	1	0.7035089996341086	0.6426371389062722	3266
RAB25	4	1	0.7034981775854641	0.7385539989355786	3267
ATP7A	4	1	0.7034292016041235	0.6308345512915638	3268
NLRC5	4	1	0.7033726807501475	0.7359490540713138	3269
FKBP11	4	1	0.7033489105198709	0.6505719381065638	3270
GULP1	4	1	0.7032692964346596	0.631598519240703	3271
POMT2	4	1	0.7032119645492103	0.7020067332579769	3272
SESN2	4	1	0.703202562296925	0.6404850861637268	3273
SSBP2	4	1	0.703200851719356	0.5630880877492365	3274
ABHD14A	4	1	0.7031797042532906	0.5954590029902458	3275
AC131009.2	2	1	0.7031578594160032	0.7031578594160032	3276
SFMBT2	4	1	0.7030578842233204	0.6986171803482909	3277
RWDD2A	4	1	0.7030564273504959	0.5994609572942129	3278
CAMP	2	1	0.703038359074445	0.703038359074445	3279
SDCCAG8	4	1	0.7030044310077035	0.6176841109148691	3280
GAREM1	2	1	0.7029505814161852	0.7029505814161852	3281
DUS4L	4	1	0.7028782301430048	0.6823119666397639	3282
LRP5	4	1	0.7027680612270247	0.6195583479389828	3283
PGF	3	1	0.7027537897038657	0.6009402620367822	3284
LRRN1	4	1	0.7026469086971623	0.7240246286041967	3285
EFS	3	1	0.7024943478744301	0.6684807798694443	3286
MUT	3	1	0.7023831585189577	0.7013831982118002	3287
RAB43	4	1	0.7023372658058442	0.6242272323354106	3288
DIRC2	3	1	0.702312925170068	0.6763723615242555	3289
CERS2	4	1	0.7021959827508362	0.7172924936920576	3290
UBTD1	4	1	0.7021321203100817	0.5725842488387046	3291
NME7	4	1	0.7019750170649472	0.6108085806076982	3292
AL031058.1	2	1	0.7019687802641114	0.7019687802641114	3293
DHRS7	4	1	0.7018859961563356	0.7127816565648867	3294
ZFAS1	4	1	0.7017790608944505	0.6629544009483774	3295
TBC1D9B	4	1	0.7012828757206858	0.6662513271837405	3296
AC067838.1	2	1	0.701258902604198	0.701258902604198	3297
N4BP2L1	4	1	0.7012272191037936	0.6479358953857334	3298
GPN3	4	1	0.7012003045897643	0.6630496359158237	3299
SLC38A10	4	1	0.701167347603284	0.7317631222813794	3300
AC011632.1	2	1	0.7011573662289787	0.7011573662289787	3301
KCNMB1	3	1	0.7011564550205716	0.6514461785126671	3302
E2F5	4	1	0.7011157851821652	0.6223598230527722	3303
CHML	4	1	0.7010301903845619	0.6759601613058788	3304
AC139887.4	4	1	0.700937747499756	0.6590456365841373	3305
CTC-260E6.6	2	1	0.700828390953876	0.700828390953876	3306
FAM83H	4	1	0.7008055683757879	0.6558331885566135	3307
CCNE1	4	1	0.7006425438393786	0.6546420263929178	3308
SCARNA16	2	1	0.7005352103407614	0.7005352103407614	3309
NEURL1B	4	1	0.7005011990784717	0.6143420683399928	3310
HAP1	3	1	0.7004892694317802	0.680894988293912	3311
SMC4	4	1	0.7003966865869685	0.6021218851055985	3312
PLEKHF2	4	1	0.7002514813924701	0.6724979181376071	3313
IGFBP3	4	1	0.700203921043101	0.7040010020854761	3314
STX6	4	1	0.7001026554892935	0.6176863452815529	3315
CSRP2	4	1	0.6999942593849826	0.7447629549114774	3316
MAFIP	3	1	0.6998999295800749	0.7269991698953518	3317
GTF2H2B	2	1	0.6998471927965434	0.6998471927965434	3318
AC103770.1	2	1	0.6998378992378003	0.6998378992378003	3319
CEP57	4	1	0.6997142131008292	0.6306058076896461	3320
TLNRD1	2	1	0.6995782494262566	0.6995782494262566	3321
ELMO3	4	1	0.6995191339682343	0.6702461993201141	3322
SHPK	4	1	0.6994099165672413	0.671085945948127	3323
NPDC1	4	1	0.6992734693254801	0.562276040683794	3324
C7orf61	3	1	0.6991914039181636	0.6547186403099348	3325
ECHDC3	4	1	0.6991543840436651	0.7007515281323483	3326
RYR2	2	1	0.6990670804570991	0.6990670804570991	3327
MANEAL	4	1	0.6990311573247798	0.6924131814602268	3328
ANKRD16	4	1	0.6988477737790859	0.7178799558640476	3329
SYT1	4	1	0.6985918145712882	0.6775549122783481	3330
DHTKD1	4	1	0.6985506838306269	0.6756658484198246	3331
LINC01340	2	1	0.6985392432804574	0.6985392432804574	3332
GALNTL6	2	1	0.6984835309388349	0.6984835309388349	3333
HIST1H2AK	4	1	0.6984583735268677	0.7354460128642527	3334
FAM72B	3	1	0.6984544679589341	0.6658890109269381	3335
GBE1	4	1	0.6984027360759589	0.7008738235230472	3336
KLHL29	3	1	0.6983765150672745	0.6177476944149254	3337
NUP214	4	1	0.6983653611984533	0.6042788836878983	3338
NTPCR	4	1	0.6982961781680831	0.695603780765392	3339
BOD1	4	1	0.6982735649964578	0.6746954080214832	3340
RP11-830F9.7	2	1	0.6982346836662836	0.6982346836662836	3341
CDYL2	4	1	0.6980851112290269	0.6985112783073677	3342
PPP3CA	4	1	0.6980270805425413	0.6737876730754144	3343
AC008268.1	3	1	0.6979765342103958	0.7077455539866492	3344
AHNAK2	4	1	0.6977772353063487	0.6062009124631047	3345
HAGH	4	1	0.6976499694141509	0.7159410018066173	3346
TJP2	4	1	0.6975793949207186	0.6834709744877072	3347
THBS1	4	1	0.697568821585632	0.6731344384252941	3348
SLC22A17	4	1	0.697563684832483	0.6446740330385834	3349
HFE	4	1	0.6975416909565857	0.6447323966478462	3350
SYNE3	3	1	0.6975278899966644	0.65735121636274	3351
NMNAT3	4	1	0.6975056473992429	0.643395407470215	3352
LINC00638	4	1	0.6967281174994867	0.6280639500484178	3353
ARHGEF37	4	1	0.6967078518744056	0.5791077176041926	3354
MCEE	4	1	0.6966457397669124	0.614521658890566	3355
STK40	4	1	0.6965242680346682	0.5561813150269196	3356
SSH3	4	1	0.6964273768399507	0.6668425459442491	3357
SUV39H1	4	1	0.6962950975147753	0.6072663688356403	3358
EPHA4	4	1	0.6961988746427001	0.6047393692339269	3359
RP11-390F4.6	2	1	0.6960348388271212	0.6960348388271212	3360
PCAT7	3	1	0.6958971127830695	0.6476164313843119	3361
ANAPC7	4	1	0.6957736097097981	0.6177304241301961	3362
C3orf14	4	1	0.695698260815327	0.6458786796950827	3363
PTPRO	2	1	0.6956020087393615	0.6956020087393615	3364
BIRC6	4	1	0.6955845810403176	0.6735888577232141	3365
ACYP2	4	1	0.6955718292734578	0.5898255497339389	3366
PSD4	4	1	0.6954720579490132	0.6607467673005691	3367
AC107419.1	2	1	0.6953895950294753	0.6953895950294753	3368
AMZ2P1	2	1	0.6951403897981119	0.6951403897981119	3369
PTPRK	4	1	0.6951296308396914	0.6844039679603269	3370
CYP2U1	4	1	0.6950671061282818	0.5863412702112463	3371
GBA	4	1	0.6949378130804067	0.7352895202868298	3372
IZUMO1	3	1	0.6948593454653275	0.603027256336337	3373
THAP5	4	1	0.6947932363456182	0.6026689586713898	3374
UBAP1	4	1	0.694719034682014	0.5604405340316144	3375
RP11-61J19.5	2	1	0.6947005653008025	0.6947005653008025	3376
MELTF	2	1	0.6946713582252642	0.6946713582252642	3377
PNP	4	1	0.6946626047432761	0.5948791730450548	3378
CTD-2033A16.3	2	1	0.6945661711554642	0.6945661711554642	3379
NPR3	4	1	0.6944007929111162	0.6811988483353603	3380
LINC01057	2	1	0.6943372055467605	0.6943372055467605	3381
HR	4	1	0.6941792175707858	0.6754994558914894	3382
AC092040.1	2	1	0.6940387300180664	0.6940387300180664	3383
ZHX2	4	1	0.6939543246733126	0.6339676541339831	3384
KIFC1	4	1	0.6937941473769782	0.6370091233824987	3385
SPATA2L	4	1	0.6937366062784831	0.5909886257799912	3386
ST6GAL2	3	1	0.6936733256736222	0.5366691034171419	3387
HOOK2	4	1	0.6936598511585551	0.6177221262384969	3388
NME3	4	1	0.693627956889153	0.6353795360363251	3389
ZFPL1	4	1	0.6935132840784873	0.5450725351839866	3390
AC107375.1	2	1	0.6933955738828448	0.6933955738828448	3391
FAM72D	3	1	0.6933768207256958	0.7386736050336667	3392
RIDA	2	1	0.693115573200682	0.693115573200682	3393
OPRL1	4	1	0.6926163950759721	0.5971847516110723	3394
ATF4	4	1	0.6926148427569867	0.5637523808442685	3395
METTL16	4	1	0.6925800544449647	0.6953047089190851	3396
GASAL1	2	1	0.6925786447023466	0.6925786447023466	3397
AC023908.3	2	1	0.692486474774515	0.692486474774515	3398
SLC41A1	4	1	0.6924659374793495	0.6462169860436638	3399
RP11-572O17.1	2	1	0.6923855285415007	0.6923855285415007	3400
ANKRD36C	4	1	0.6922461004511451	0.5374651335027331	3401
OTOGL	2	1	0.6920750327436973	0.6920750327436973	3402
HOXD8	3	1	0.6920425484600274	0.6987964509827455	3403
PCCB	4	1	0.6920220218113837	0.6738294798881004	3404
TRIM5	4	1	0.691999227473503	0.6706600171338268	3405
STXBP6	4	1	0.6919698795347797	0.6456707045697395	3406
BORCS8	2	1	0.691964344327536	0.691964344327536	3407
RP11-384L8.1	2	1	0.6918323753651788	0.6918323753651788	3408
CTSF	3	1	0.691830837409041	0.7213821817922482	3409
CHMP4B	4	1	0.6917327814802692	0.6025962209631948	3410
TM7SF2	4	1	0.6917175780790676	0.6460576765075772	3411
SYF2	4	1	0.6917050235734388	0.6115427871100232	3412
ZNF385B	3	1	0.6915230024769742	0.7039967438697775	3413
CLK3	4	1	0.6913052407812199	0.5576671660257723	3414
CGRRF1	4	1	0.6910637307492906	0.6194802817811198	3415
GLDC	4	1	0.6908714669535032	0.6931529940384626	3416
LIFR	4	1	0.6908297267905037	0.5946232588471282	3417
SLC16A5	3	1	0.6906712130758682	0.6640150237349779	3418
RLN2	4	1	0.6906573737675414	0.6554353377277519	3419
RERGL	2	1	0.6905904041335529	0.6905904041335529	3420
CTSL	4	1	0.6904972793914874	0.709013841938596	3421
PHF6	4	1	0.6904778786931045	0.6672996752082963	3422
SDC1	4	1	0.6903559374311117	0.6525739253562455	3423
FUT8-AS1	4	1	0.6903126530907582	0.6760197314944323	3424
POU2F3	4	1	0.6902964702734637	0.7052610475096354	3425
NECTIN3	2	1	0.6902669385792729	0.6902669385792729	3426
GRM3	2	1	0.6902129303411068	0.6902129303411068	3427
RCN3	3	1	0.6901523294169971	0.6478282648884809	3428
RDH10-AS1	3	1	0.6901478928055154	0.6252390964263677	3429
AC245297.3	2	1	0.6901313794392523	0.6901313794392523	3430
ZNF277	4	1	0.690116885087531	0.6097282962669881	3431
LHFPL2	4	1	0.6899366233546438	0.703260782745704	3432
FOXP1-IT1	2	1	0.6895324096897943	0.6895324096897943	3433
PPP1CB	4	1	0.6892987146559932	0.6888516800832007	3434
BIN1	4	1	0.6892544111592575	0.6465602763238947	3435
NEU3	4	1	0.6891918290568924	0.6349464716940144	3436
HLA-C	4	1	0.6891283180662507	0.7272303253265229	3437
FSTL4	4	1	0.6887285857021369	0.6122276811248348	3438
YEATS2	4	1	0.6887216498021986	0.6529957493965959	3439
AC092140.1	2	1	0.6886910229540494	0.6886910229540494	3440
RAB3A	4	1	0.6885057571907407	0.5459279841193103	3441
SDHAF2	4	1	0.6884149698548024	0.5957730386163539	3442
AC234582.1	2	1	0.6882889871535499	0.6882889871535499	3443
YWHAZ	4	1	0.6882775722764931	0.6202635147613267	3444
AC093673.1	2	1	0.6882253266745038	0.6882253266745038	3445
INTS6	4	1	0.6881478154837123	0.7095229501872395	3446
PABPC1	4	1	0.6881211349588141	0.674043468853214	3447
PDIA5	4	1	0.6880873395888027	0.5725006029424897	3448
QPCTL	4	1	0.6879646172183073	0.567404410632573	3449
RP11-285F7.2	2	1	0.6879182554011931	0.6879182554011931	3450
FAM122B	4	1	0.6879093510742333	0.6994763922247438	3451
FOXRED2	4	1	0.6878932310735875	0.7204530493056732	3452
DCUN1D2	4	1	0.6878886830143139	0.6256790875651357	3453
ZNF541	2	1	0.6878793266215265	0.6878793266215265	3454
ACOT11	4	1	0.6877877811010105	0.7095415288755418	3455
ASNS	4	1	0.6877246843162723	0.6777680189492747	3456
NUDT1	4	1	0.6876264830207884	0.6918246393419102	3457
ATP8B2	4	1	0.6876170668580678	0.5761029391166359	3458
LPP	4	1	0.6873560026403516	0.6551627933393518	3459
TCP1	4	1	0.6869464787642294	0.6888169582448158	3460
ADAMTS9	4	1	0.686934305829118	0.6770338963672028	3461
NAPA-AS1	4	1	0.686828878999615	0.6019245409152765	3462
ARHGEF1	4	1	0.6868279575327271	0.622358118142097	3463
TMEM255B	3	1	0.6867795856343353	0.5893446751569861	3464
DDIAS	4	1	0.6867341076751667	0.6673888225048468	3465
MRPS2	4	1	0.6867220359392487	0.6655195466965291	3466
TMEM38B	4	1	0.6867144798984335	0.628842722764223	3467
TGFBR3L	4	1	0.6864677196626399	0.7097117845790241	3468
AC007246.3	2	1	0.6863158945057583	0.6863158945057583	3469
ETHE1	4	1	0.6863006129352485	0.5659817720973339	3470
SHLD2	2	1	0.6862301432917284	0.6862301432917284	3471
AL139099.2	2	1	0.6860999580217493	0.6860999580217493	3472
ODC1	4	1	0.6860780109820117	0.7058749865215035	3473
MYO16	3	1	0.6859779828755699	0.6790181726767365	3474
EIF4E3	4	1	0.6858332934399123	0.5676875243804351	3475
AC004233.2	2	1	0.6858257313153469	0.6858257313153469	3476
NBPF19	3	1	0.6855158013134601	0.6416342012514161	3477
FAM26F	2	1	0.6855112668098261	0.6855112668098261	3478
NFIA	4	1	0.6854577751050214	0.6747688606216005	3479
CEP120	4	1	0.6853677613226322	0.6606773843524762	3480
SYT3	3	1	0.6853061224489796	0.5608826347269177	3481
PCMTD1	4	1	0.6852880707847617	0.6893357568532124	3482
CCT2	4	1	0.6852051554951353	0.625620357225995	3483
USP32P3	2	1	0.685169038075925	0.685169038075925	3484
HERC2P2	2	1	0.6850388242469443	0.6850388242469443	3485
KTN1	4	1	0.6850103847910249	0.6520473151805444	3486
PWWP2B	4	1	0.684932349723552	0.6139382982535427	3487
HHLA3	4	1	0.6848420647903162	0.6918746217560785	3488
PPP1CC	4	1	0.6846956034272395	0.654225188662833	3489
CTSV	4	1	0.6845691440705797	0.5850856726838439	3490
GPRC5D-AS1	2	1	0.6844883900836892	0.6844883900836892	3491
PRIM1	4	1	0.6841662244226268	0.5688490610611414	3492
ULBP3	4	1	0.6840895444942738	0.6336390765452811	3493
RP11-469H8.6	2	1	0.6839154146518323	0.6839154146518323	3494
FBXO30	4	1	0.683780352995328	0.6153177339852082	3495
DKK1	4	1	0.68377486415416	0.6742554335302862	3496
CAPN7	4	1	0.6837568437404102	0.5854205566923328	3497
PRPS2	4	1	0.6836550588108473	0.7077551293977014	3498
LRP2BP	3	1	0.6835921574441273	0.5163451155138187	3499
MICB	4	1	0.6834092963364862	0.7492556934954748	3500
SGSH	4	1	0.683317884690116	0.5469200343657217	3501
AL161772.1	2	1	0.6831600407781074	0.6831600407781074	3502
PFKP	4	1	0.6830320802404877	0.5987195786124163	3503
PLSCR1	4	1	0.6830215278728519	0.6199961089122832	3504
CAPN12	4	1	0.6829656924109104	0.6379532330343991	3505
DCAF5	4	1	0.682918183544848	0.568556628513283	3506
ZNF185	4	1	0.6828944928256624	0.5797114007205628	3507
TESK2	4	1	0.6827875522054483	0.705037958735957	3508
ACTR3C	4	1	0.6826673283493634	0.6705922658457875	3509
TEX14	4	1	0.6826611756115047	0.626612797797782	3510
ALG8	4	1	0.6825961908055604	0.5696120719574604	3511
C17orf89	2	1	0.6825941006104825	0.6825941006104825	3512
FAM156A	3	1	0.682591453244876	0.5609311139998364	3513
CEP83	4	1	0.6825330461727979	0.586901383420214	3514
PLGRKT	4	1	0.6825315477814022	0.6887822292706738	3515
RP5-894A10.2	2	1	0.682501619305296	0.682501619305296	3516
DLG5	4	1	0.6824476200868279	0.6746048707761675	3517
RGMB-AS1	4	1	0.6823986220516707	0.6049310445183133	3518
AC107214.1	2	1	0.6823888627015371	0.6823888627015371	3519
LPXN	4	1	0.6822554248811914	0.6005659015144633	3520
RAP2A	4	1	0.6817972984440106	0.7003732751388758	3521
NFATC1	4	1	0.6816992165075723	0.5982137626990714	3522
RP11-395G23.3	2	1	0.6816709982610589	0.6816709982610589	3523
BAIAP2-DT	2	1	0.681559925746088	0.681559925746088	3524
TDRD7	4	1	0.6815402617265112	0.6306392312405178	3525
FSIP1	3	1	0.6814795596901524	0.6673669841335225	3526
WDR31	4	1	0.6812069338507639	0.6722733059511625	3527
DAP	4	1	0.6807588807551189	0.6415605423836737	3528
HSD17B10	4	1	0.6807535119464224	0.5666751173547528	3529
ZDHHC7	4	1	0.6807306326231584	0.6228225989125153	3530
ROBO3	4	1	0.6805835189759544	0.5967175032779508	3531
ANXA2P2	2	1	0.680348675699478	0.680348675699478	3532
NPNT	4	1	0.6801293908782919	0.6644487325697988	3533
HIST1H3G	4	1	0.6799921680290937	0.6435805393733807	3534
SLC4A4	2	1	0.6799708972707202	0.6799708972707202	3535
TSPY26P	2	1	0.6799306629734656	0.6799306629734656	3536
AP000580.1	2	1	0.6799269427944633	0.6799269427944633	3537
DLG2	4	1	0.6798483384642396	0.6754127871988573	3538
RNF208	4	1	0.6798093971540344	0.6606940314333205	3539
REV1	4	1	0.6797829686855164	0.6774844465860298	3540
SH3BGRL	4	1	0.6796653619002477	0.7078794540223682	3541
FABP6	3	1	0.6794821724708919	0.7087176446180695	3542
BX284668.5	2	1	0.6793873504351862	0.6793873504351862	3543
FAM172A	4	1	0.6793873194798079	0.6430819241666264	3544
PLEKHG2	4	1	0.6793436534242855	0.6735466151395111	3545
DUSP4	4	1	0.6792216027614653	0.6726958614209206	3546
CERS1	4	1	0.6791721012954165	0.6494895182428186	3547
TMPO-AS1	4	1	0.6789865613716874	0.5862801831344553	3548
GRAMD1C	4	1	0.6789599371522637	0.6930810618767779	3549
GALNT1	4	1	0.6788515305680072	0.6803549111909116	3550
PILRB	4	1	0.6787379282795784	0.6627869709407453	3551
PELI1	4	1	0.6786642507332976	0.655813705191285	3552
ADI1	4	1	0.6786524192354535	0.5998661743289585	3553
LINC01943	2	1	0.6785348492867784	0.6785348492867784	3554
CEP152	4	1	0.6785221243333595	0.6550710439569966	3555
AIFM1	4	1	0.6782988268840938	0.6585905991158751	3556
RP13-39P12.2	2	1	0.6781662114458473	0.6781662114458473	3557
ATP9A	4	1	0.678128031589257	0.6316543204843164	3558
FAT1	4	1	0.6779109038520754	0.5940679366008106	3559
GSG1	2	1	0.6778552042576981	0.6778552042576981	3560
FBXO2	4	1	0.6778408486131609	0.6132170425869677	3561
UBR3	4	1	0.677768561560761	0.5813627405530668	3562
RNASEH1-AS1	4	1	0.6777652034544052	0.6001914250340257	3563
AC010969.2	2	1	0.6777379547828868	0.6777379547828868	3564
AC002310.12	2	1	0.6776928208739483	0.6776928208739483	3565
DCLRE1A	4	1	0.677663713664768	0.6189085432629998	3566
SLC15A2	4	1	0.6776534562378704	0.5423554413099659	3567
TTC23	4	1	0.6774153056240676	0.6053665473073393	3568
ARL10	3	1	0.6769949223527667	0.6869604616608491	3569
CLTCL1	3	1	0.6768707482993197	0.5526211871518409	3570
PIP4K2A	4	1	0.6768315035353698	0.576530397269488	3571
RP11-455F5.5	2	1	0.6766468189885197	0.6766468189885197	3572
SMIM2-AS1	4	1	0.6765936693252046	0.644469415270251	3573
UAP1L1	4	1	0.6764022476630529	0.6812429276571975	3574
DNAJC3-DT	2	1	0.6763591615606428	0.6763591615606428	3575
SH3PXD2B	4	1	0.6763119317497821	0.6708769463276355	3576
JKAMP	4	1	0.6761489561419518	0.5431273453318123	3577
OIP5	4	1	0.6761458810278512	0.6670847573207481	3578
CARF	4	1	0.6761332398591389	0.6650614759024069	3579
RP11-28H5.2	2	1	0.6760376412527133	0.6760376412527133	3580
MAX	4	1	0.675919075970619	0.6405807738677343	3581
CHMP1B	4	1	0.6758130414376895	0.5818532377281693	3582
RAB5A	4	1	0.6757881240044121	0.6213103555794197	3583
ZNF341-AS1	2	1	0.6757552786763696	0.6757552786763696	3584
ADM2	4	1	0.6756401292216971	0.6792272217324964	3585
C12orf75	4	1	0.6755236933462141	0.668342315633973	3586
LSS	4	1	0.6754829147848309	0.7447715435790012	3587
AL442663.3	2	1	0.6753798219874118	0.6753798219874118	3588
TICRR	3	1	0.6752158926652089	0.5235522505313724	3589
SERHL2	4	1	0.675136994503952	0.6714173368522646	3590
ZNF219	4	1	0.6751343322372635	0.6631699210914752	3591
MAN1A1	4	1	0.6749904993744391	0.6542048114575408	3592
VASH1	4	1	0.6748769261958091	0.7137896681521931	3593
MYO18A	4	1	0.6747379982488051	0.7260748891430788	3594
KCNK12	3	1	0.6745116934138838	0.7224154260345371	3595
NOTCH2	4	1	0.6744720797035666	0.5936017212193972	3596
TBP	4	1	0.6744392587926362	0.6416214471592947	3597
AC067750.1	2	1	0.6744218002200847	0.6744218002200847	3598
CASP9	4	1	0.674370395347401	0.6548804376517126	3599
RIMS4	4	1	0.6743125696580254	0.7066890067617161	3600
RNF148	3	1	0.6742466362726565	0.6738667756970379	3601
WRB	3	1	0.6741735259776505	0.6232337468305982	3602
ANP32E	4	1	0.674087581478495	0.6453616125183055	3603
FNDC3B	4	1	0.6740476541189004	0.6905976793902278	3604
MSRA	4	1	0.6739446165398378	0.5462633453503227	3605
RARB	3	1	0.6736592416885957	0.5117073142102141	3606
PPM1H	4	1	0.673578145644756	0.6706363401504181	3607
CD82	4	1	0.6735180168662311	0.5895915901826976	3608
HIBADH	4	1	0.6734506457431286	0.6584211354816579	3609
MAST4-AS1	4	1	0.673246488395588	0.6329528385347944	3610
TSPAN33	4	1	0.6731516954749556	0.6468258646908998	3611
TRAPPC4	4	1	0.6730833157053997	0.6670110236753035	3612
AMOTL2	4	1	0.6730726694619078	0.6481366609368227	3613
DDHD2	4	1	0.6730010034078211	0.5461081334448299	3614
SNF8	4	1	0.6729023079956508	0.5592843241038601	3615
SEC61G	4	1	0.6728743360634002	0.5866368697941765	3616
POFUT2	4	1	0.6727546139272598	0.6533457068104239	3617
CAMK4	3	1	0.6723249694229272	0.7068966000678637	3618
GET4	4	1	0.672283316305502	0.6305414980800389	3619
NEIL2	4	1	0.6722355210060363	0.7185651866508512	3620
CLDND2	4	1	0.6722293591837238	0.6281845682990999	3621
DDI2	4	1	0.6722017874104249	0.581212403237193	3622
PAK6	2	1	0.6719073668466407	0.6719073668466407	3623
DMRT1	2	1	0.6718343432650362	0.6718343432650362	3624
AC023043.1	2	1	0.6717534749917224	0.6717534749917224	3625
PIGX	4	1	0.671684218963366	0.6483737576214837	3626
PRRG4	4	1	0.6714912715108918	0.6880469372113565	3627
FAM183A	4	1	0.671291781815485	0.6678229745858755	3628
BTBD6	4	1	0.6712059247481705	0.5753796404518394	3629
RP13-270P17.3	2	1	0.6710348413484217	0.6710348413484217	3630
CWC22	4	1	0.6710106371899455	0.538600910932942	3631
RHOT1	4	1	0.6709941137034349	0.5682643443382254	3632
WNT9A	4	1	0.6707693494460438	0.6509368622412226	3633
ADAM32	3	1	0.6706349323492327	0.5044037561532735	3634
SLC16A3	4	1	0.670535665105451	0.6714178431295814	3635
CDKN2D	4	1	0.670515104831752	0.6464651596563911	3636
SLC5A12	4	1	0.6704200836267611	0.6905801104457484	3637
CYP26B1	4	1	0.6703516117468857	0.6174743791890122	3638
ZNF324	4	1	0.6700980240080273	0.6371768472380295	3639
SLC44A1	4	1	0.6700837203642258	0.6959981050276292	3640
AFTPH	4	1	0.6700713836139062	0.6470913543606813	3641
OCEL1	4	1	0.6696538962901599	0.6361246254499721	3642
RP11-447D11.3	2	1	0.6693881396003789	0.6693881396003789	3643
ATOX1	4	1	0.6693261920850111	0.6632417705252687	3644
GLI3	4	1	0.6693015085711873	0.6552492434165289	3645
ABHD17A	4	1	0.6692448253893587	0.570778609476317	3646
CHEK1	4	1	0.6691089938069293	0.5448472099926438	3647
GUCY1A1	2	1	0.6690957090420584	0.6690957090420584	3648
CLMN	4	1	0.6690844660976003	0.6536343650277917	3649
